index,exposure_start,exposure_end,client_start,client_end
10143,223.354879033,223.36799544,1609339480.1891081,1609339480.1995459
10144,223.368103885,223.378989811,1609339480.1996105,1609339480.210598
10145,223.379097125,223.387981459,1609339480.2106593,1609339480.2230906
10146,223.388090662,223.398914403,1609339480.2231565,1609339480.232823
10147,223.399022329,223.41219394,1609339480.2328768,1609339480.2437968
10148,223.41229857,223.421495033,1609339480.2438474,1609339480.2707546
10149,223.421601996,223.432219959,1609339480.2708106,1609339480.2820876
10150,223.432327514,223.447396496,1609339480.2821455,1609339480.2822795
10151,223.447499051,223.454434848,1609339480.2823067,1609339480.2867026
10152,223.454540274,223.465476792,1609339480.2867494,1609339480.30037
10153,223.465584848,223.478620422,1609339480.3004239,1609339480.3103466
10154,223.478723144,223.488592033,1609339480.3103974,1609339480.3214383
10155,223.488701959,223.499420274,1609339480.3214922,1609339480.33973
10156,223.499523848,223.512023644,1609339480.3397832,1609339480.3473575
10157,223.512128848,223.521370625,1609339480.347409,1609339480.3486989
10158,223.521475274,223.532715736,1609339480.3487444,1609339480.3671796
10159,223.532828644,223.545213422,1609339480.3672338,1609339480.374676
10160,223.545317088,223.555136514,1609339480.3747244,1609339480.3857033
10161,223.555253607,223.565727736,1609339480.38576,1609339480.406247
10162,223.565856329,223.580684699,1609339480.4063084,1609339480.4074473
10163,223.580793014,223.591475718,1609339480.4074993,1609339480.425671
10164,223.591586866,223.604191218,1609339480.4257245,1609339480.4323344
10165,223.604293848,223.63533307,1609339480.432385,1609339480.4822738
10166,223.635430403,223.642713977,1609339480.4823456,1609339480.4898448
10167,223.642815273,223.653801366,1609339480.4899046,1609339480.5048425
10168,223.653899644,223.66704294,1609339480.5049124,1609339480.5051036
10169,223.667140847,223.676885551,1609339480.5051422,1609339480.5120854
10170,223.676983366,223.687116162,1609339480.5121634,1609339480.5220397
10171,223.687219959,223.702659792,1609339480.5221324,1609339480.5376334
10172,223.70276294,223.709471347,1609339480.5377073,1609339480.5422208
10173,223.709576403,223.720993792,1609339480.5422814,1609339480.5549195
10174,223.721107588,223.733841273,1609339480.5549922,1609339480.5813732
10175,223.733947144,223.743716422,1609339480.5814457,1609339480.5842755
10176,223.743820459,223.753930607,1609339480.5843358,1609339480.588089
10177,223.754034477,223.767186496,1609339480.58815,1609339480.5989745
10178,223.767290681,223.778133699,1609339480.5990434,1609339480.6071277
10179,223.77824131,223.787687644,1609339480.6071887,1609339480.6137872
10180,223.787793477,223.805559773,1609339480.6138477,1609339480.636627
10181,223.80565931,223.835264718,1609339480.6367316,1609339480.6972115
10182,223.835421903,223.843256533,1609339480.6972818,1609339480.7004218
10183,223.843375421,223.853719847,1609339480.700484,1609339480.7149215
10184,223.853839181,223.869558903,1609339480.714995,1609339480.7169943
10185,223.869682014,223.880358144,1609339480.7170558,1609339480.7225025
10186,223.880507921,223.891549681,1609339480.7225616,1609339480.7477102
10187,223.891679107,223.921447903,1609339480.747781,1609339480.792852
10188,223.921524681,223.929152236,1609339480.7929242,1609339480.7969937
10189,223.929229014,223.940219107,1609339480.797054,1609339480.8002565
10190,223.940296773,223.953198533,1609339480.8003156,1609339480.8146982
10191,223.953274921,223.963080514,1609339480.8147585,1609339480.8168597
10192,223.963153236,223.974135144,1609339480.8169188,1609339480.8370166
10193,223.974214125,223.986614829,1609339480.8371084,1609339480.8373945
10194,223.986688958,223.995632366,1609339480.837465,1609339480.8425536
10195,223.995705014,224.006730088,1609339480.8426132,1609339480.846945
10196,224.006811588,224.019737107,1609339480.8470063,1609339480.8527222
10197,224.019818958,224.028852273,1609339480.8528275,1609339480.8693678
10198,224.028928421,224.03995431,1609339480.8693914,1609339480.9032042
10199,224.040061236,224.053017292,1609339480.9032524,1609339480.9071028
10200,224.053092032,224.062200958,1609339480.9071357,1609339480.9109488
10201,224.062274995,224.073253125,1609339480.911,1609339480.925575
10202,224.073327088,224.08816894,1609339480.9256382,1609339480.9278393
10203,224.088244144,224.09632144,1609339480.9279013,1609339480.9332101
10204,224.096396384,224.10717194,1609339480.9332707,1609339480.9631712
10205,224.107244329,224.119612347,1609339480.9632547,1609339480.9923317
10206,224.119689088,224.128723681,1609339480.9924023,1609339480.992588
10207,224.128797995,224.139786792,1609339480.9926267,1609339480.9999313
10208,224.139859032,224.152891847,1609339480.9999957,1609339481.0147414
10209,224.152966792,224.161962458,1609339481.014814,1609339481.0168786
10210,224.162034921,224.173054958,1609339481.0169394,1609339481.021846
10211,224.173126292,224.187679718,1609339481.021912,1609339481.0476596
10212,224.187751495,224.195217292,1609339481.0477304,1609339481.0498981
10213,224.195289532,224.20646631,1609339481.049958,1609339481.0546713
10214,224.206602181,224.219321051,1609339481.0547318,1609339481.0719266
10215,224.219399403,224.228492347,1609339481.0719938,1609339481.0809958
10216,224.228567236,224.23968031,1609339481.081066,1609339481.0812676
10217,224.239757162,224.25401331,1609339481.081314,1609339481.092041
10218,224.254086755,224.262679829,1609339481.0921278,1609339481.0970886
10219,224.262754366,224.273670643,1609339481.0971563,1609339481.1125345
10220,224.273746699,224.287516625,1609339481.112613,1609339481.1244164
10221,224.287591569,224.295090532,1609339481.1244733,1609339481.135383
10222,224.295164273,224.306152755,1609339481.1354294,1609339481.1474712
10223,224.306228625,224.31942581,1609339481.1475182,1609339481.151501
10224,224.319500551,224.328360755,1609339481.1515412,1609339481.1541286
10225,224.328435014,224.33942468,1609339481.1541646,1609339481.1686006
10226,224.339496199,224.352577847,1609339481.1703043,1609339481.1917303
10227,224.352656403,224.361621125,1609339481.1917794,1609339481.1977382
10228,224.361694995,224.372672347,1609339481.197785,1609339481.2089949
10229,224.372745514,224.387300569,1609339481.2090373,1609339481.258794
10230,224.387373384,224.394869199,1609339481.2588692,1609339481.259066
10231,224.394942514,224.406005199,1609339481.2591121,1609339481.264802
10232,224.40607894,224.42047418,1609339481.2649286,1609339481.2804737
10233,224.420551791,224.428940866,1609339481.2805405,1609339481.294026
10234,224.429011977,224.439843884,1609339481.2941089,1609339481.296124
10235,224.439916977,224.452444995,1609339481.2961903,1609339481.325018
10236,224.452520162,224.461481495,1609339481.3250961,1609339481.3270493
10237,224.461556032,224.472498551,1609339481.3271163,1609339481.335122
10238,224.47257031,224.485635217,1609339481.335198,1609339481.33838
10239,224.485713384,224.494664477,1609339481.3384478,1609339481.3426049
10240,224.494736903,224.505776643,1609339481.3426664,1609339481.3504913
10241,224.505849921,224.519894884,1609339481.3505628,1609339481.3530545
10242,224.519982717,224.527979995,1609339481.353136,1609339481.3802936
10243,224.528052847,224.539141125,1609339481.38035,1609339481.3915162
10244,224.53922418,224.552151199,1609339481.391572,1609339481.413786
10245,224.55222668,224.561229958,1609339481.4138405,1609339481.418028
10246,224.561302328,224.572341754,1609339481.418073,1609339481.4212763
10247,224.572416828,224.586766662,1609339481.4213314,1609339481.435885
10248,224.586840143,224.595274717,1609339481.435942,1609339481.4379363
10249,224.595349069,224.609445051,1609339481.4379811,1609339481.4433064
10250,224.609561032,224.622011773,1609339481.4433503,1609339481.447693
10251,224.622126606,224.630395514,1609339481.4477394,1609339481.4569874
10252,224.63051794,224.64151144,1609339481.4570358,1609339481.468148
10253,224.64162631,224.655089439,1609339481.4682178,1609339481.502262
10254,224.655204569,224.663715069,1609339481.5023153,1609339481.5024452
10255,224.663830977,224.674664532,1609339481.5024712,1609339481.5086777
10256,224.674778736,224.688361477,1609339481.5087528,1609339481.5194306
10257,224.688475588,224.700068199,1609339481.5194962,1609339481.532309
10258,224.700195402,224.708813217,1609339481.5325751,1609339481.5416653
10259,224.708909384,224.720544458,1609339481.5417278,1609339481.5571523
10260,224.720640643,224.729641939,1609339481.5572205,1609339481.568196
10261,224.729745754,224.740825051,1609339481.5682635,1609339481.6023276
10262,224.740929902,224.755389162,1609339481.6023977,1609339481.6133375
10263,224.755487847,224.762868199,1609339481.6134052,1609339481.6153657
10264,224.762969199,224.77400618,1609339481.6154258,1609339481.6202056
10265,224.774108532,224.787135588,1609339481.6202612,1609339481.6356876
10266,224.787245513,224.798043699,1609339481.6357956,1609339481.6379185
10267,224.798149384,224.808839532,1609339481.6379807,1609339481.6445706
10268,224.808942051,224.820895606,1609339481.64463,1609339481.6532052
10269,224.821002236,224.829854773,1609339481.6532853,1609339481.6689103
10270,224.829965254,224.84095655,1609339481.669002,1609339481.6726055
10271,224.841063421,224.855233717,1609339481.6726692,1609339481.700746
10272,224.855342625,224.86299031,1609339481.700799,1609339481.7042055
10273,224.863096162,224.874489569,1609339481.7042394,1609339481.7138627
10274,224.874595328,224.887207458,1609339481.7139063,1609339481.71913
10275,224.887312088,224.898588939,1609339481.7191675,1609339481.7454455
10276,224.898691143,224.907711013,1609339481.7454941,1609339481.7483668
10277,224.907819291,224.922533884,1609339481.748416,1609339481.7511246
10278,224.922637717,224.929546162,1609339481.7511728,1609339481.7670631
10279,224.92965405,224.940963328,1609339481.767124,1609339481.774532
10280,224.941076069,224.953869236,1609339481.7745883,1609339481.785647
10281,224.953975439,224.962794217,1609339481.7857082,1609339481.7971532
10282,224.962900384,224.974151106,1609339481.7972102,1609339481.823951
10283,224.974257791,224.987136939,1609339481.824011,1609339481.8261776
10284,224.987240347,224.996054439,1609339481.826226,1609339481.8343227
10285,224.996156458,225.007255662,1609339481.8343816,1609339481.8356614
10286,225.007362606,225.020767032,1609339481.8357182,1609339481.8520548
10287,225.020873273,225.02926531,1609339481.8521295,1609339481.867817
10288,225.029373736,225.04064781,1609339481.867892,1609339481.8742826
10289,225.040754847,225.053751384,1609339481.8743513,1609339481.885332
10290,225.053858143,225.062666476,1609339481.885419,1609339481.9128194
10291,225.062772773,225.074292587,1609339481.9128935,1609339481.915703
10292,225.074398087,225.088778328,1609339481.9157648,1609339481.9350414
10293,225.088881865,225.095881921,1609339481.935113,1609339481.9372742
10294,225.095987124,225.108147087,1609339481.9373338,1609339481.941916
10295,225.108249661,225.120303532,1609339481.9419756,1609339481.956235
10296,225.120414106,225.129102513,1609339481.9563072,1609339481.9566288
10297,225.129216013,225.140400828,1609339481.9567099,1609339481.967375
10298,225.140509328,225.153465347,1609339481.9674451,1609339481.9785328
10299,225.153569217,225.162389902,1609339481.9786017,1609339481.9879482
10300,225.162496402,225.173620402,1609339481.9880211,1609339481.9996328
10301,225.173726032,225.187779828,1609339481.9997041,1609339482.0137465
10302,225.187884902,225.195700198,1609339482.0138018,1609339482.0211773
10303,225.195809698,225.207945476,1609339482.0212324,1609339482.0330431
10304,225.208050069,225.219977458,1609339482.0331006,1609339482.0453
10305,225.220132921,225.22898618,1609339482.0453598,1609339482.054046
10306,225.22909481,225.240215661,1609339482.0541,1609339482.0653553
10307,225.240326143,225.255232902,1609339482.065411,1609339482.0802617
10308,225.25533668,225.26229405,1609339482.0803173,1609339482.0878732
10309,225.262400976,225.273443532,1609339482.0879347,1609339482.1006534
10310,225.273546291,225.286486661,1609339482.1007266,1609339482.111649
10311,225.286590087,225.295430458,1609339482.111705,1609339482.1207635
10312,225.295536717,225.309011902,1609339482.1207876,1609339482.1340413
10313,225.309117661,225.319805458,1609339482.1340697,1609339482.144963
10314,225.319908161,225.328796735,1609339482.1450045,1609339482.1543171
10315,225.328904735,225.340097865,1609339482.1543608,1609339482.165329
10316,225.340205661,225.353198735,1609339482.1653936,1609339482.1789236
10317,225.353303976,225.362012346,1609339482.180872,1609339482.1877916
10318,225.362121995,225.373301272,1609339482.1878572,1609339482.2005987
10319,225.373408421,225.386427032,1609339482.2007265,1609339482.2134326
10320,225.386530865,225.395209124,1609339482.2135067,1609339482.2204194
10321,225.395312476,225.406497143,1609339482.220483,1609339482.2317379
10322,225.406599032,225.42179805,1609339482.2318127,1609339482.2469802
10323,225.421902365,225.428592309,1609339482.247047,1609339482.2546775
10324,225.428695976,225.439902458,1609339482.254742,1609339482.2652018
10325,225.440049291,225.452950661,1609339482.2652671,1609339482.2780337
10326,225.453053735,225.461918865,1609339482.2781005,1609339482.2876797
10327,225.462043106,225.473034124,1609339482.2877753,1609339482.2983923
10328,225.473136254,225.486222976,1609339482.2984593,1609339482.311977
10329,225.48632555,225.495068272,1609339482.3120432,1609339482.3228047
10330,225.495178458,225.506353865,1609339482.3228736,1609339482.331622
10331,225.506461087,225.52055405,1609339482.3317013,1609339482.3458526
10332,225.520659606,225.528353717,1609339482.3459215,1609339482.353593
10333,225.528462309,225.539702643,1609339482.3536723,1609339482.364918
10334,225.539805161,225.552753124,1609339482.3649902,1609339482.3784823
10335,225.552877476,225.563012809,1609339482.378551,1609339482.3886197
10336,225.563165383,225.574169809,1609339482.3887126,1609339482.4005818
10337,225.57432555,225.588846254,1609339482.4006498,1609339482.4174962
10338,225.58901268,225.596868143,1609339482.4175804,1609339482.424784
10339,225.597140013,225.615673513,1609339482.4248507,1609339482.440852
10340,225.61581442,225.626612717,1609339482.4409022,1609339482.4517493
10341,225.626775735,225.635357624,1609339482.451817,1609339482.460186
10342,225.63548605,225.663667717,1609339482.4602304,1609339482.488581
10343,225.663798735,225.671770846,1609339482.488631,1609339482.4967787
10344,225.67190205,225.682900328,1609339482.4968326,1609339482.5098987
10345,225.683051846,225.696443513,1609339482.5099487,1609339482.5219843
10346,225.696595143,225.705212531,1609339482.5220478,1609339482.5302975
10347,225.705345624,225.718266698,1609339482.5303895,1609339482.543277
10348,225.718395235,225.72955405,1609339482.5433664,1609339482.5548878
10349,225.729713013,225.739702235,1609339482.554978,1609339482.5651727
10350,225.739857309,225.749906254,1609339482.5652442,1609339482.5749073
10351,225.750092828,225.761879902,1609339482.5749784,1609339482.586789
10352,225.762008513,225.772690994,1609339482.5868616,1609339482.5978332
10353,225.772859754,225.784023587,1609339482.5979183,1609339482.611025
10354,225.784179717,225.796834643,1609339482.6110957,1609339482.6224716
10355,225.796963865,225.804752791,1609339482.622545,1609339482.6296942
10356,225.804900809,225.824734624,1609339482.6297605,1609339482.6512125
10357,225.824953976,225.852455976,1609339482.6512897,1609339482.6787174
10358,225.852585939,225.86052168,1609339482.6787913,1609339482.6867566
10359,225.860698217,225.873032735,1609339482.686824,1609339482.6992679
10360,225.873239328,225.884801809,1609339482.699323,1609339482.71026
10361,225.884996402,225.894465754,1609339482.710302,1609339482.7224522
10362,225.894626494,225.905679531,1609339482.7225032,1609339482.730512
10363,225.905845735,225.919399179,1609339482.7305543,1609339482.7450864
10364,225.919603346,225.927884939,1609339482.7451375,1609339482.754216
10365,225.92868442,225.939422735,1609339482.7542648,1609339482.7652347
10366,225.939596476,225.951329142,1609339482.7652862,1609339482.776417
10367,225.951505624,225.961151013,1609339482.7764556,1609339482.7860491
10368,225.961281272,225.971903365,1609339482.786092,1609339482.7969236
10369,225.972059939,225.984113568,1609339482.7969642,1609339482.8089223
10370,225.984246105,225.993632846,1609339482.8089633,1609339482.8188643
10371,225.993770161,226.004109994,1609339482.8189085,1609339482.8294675
10372,226.004241642,226.020320272,1609339482.8295105,1609339482.8460636
10373,226.020482531,226.028761124,1609339482.8461154,1609339482.8540053
10374,226.029225142,226.042603791,1609339482.8540483,1609339482.867635
10375,226.04273392,226.055137161,1609339482.8676786,1609339482.880321
10376,226.055328087,226.084877365,1609339482.880366,1609339482.9097066
10377,226.085008179,226.093978402,1609339482.9097495,1609339482.9210925
10378,226.094112068,226.105305846,1609339482.9211357,1609339482.9303248
10379,226.105462383,226.116819809,1609339482.9303672,1609339482.9417126
10380,226.116952661,226.127296865,1609339482.9417543,1609339482.9520476
10381,226.127429105,226.137724661,1609339482.952093,1609339482.9625592
10382,226.137856253,226.150558605,1609339482.9626,1609339482.9762807
10383,226.150715216,226.160425235,1609339482.9763598,1609339482.9862878
10384,226.160559976,226.170794698,1609339482.9863586,1609339482.9958854
10385,226.170923605,226.18348892,1609339482.9959528,1609339483.008658
10386,226.183643346,226.19428892,1609339483.008759,1609339483.021682
10387,226.194458031,226.205130494,1609339483.0217388,1609339483.032987
10388,226.205268272,226.216808587,1609339483.0330446,1609339483.0448556
10389,226.216932772,226.226678827,1609339483.0448966,1609339483.0519063
10390,226.226846846,226.237618976,1609339483.051947,1609339483.0645003
10391,226.237771864,226.251297976,1609339483.0645516,1609339483.0764544
10392,226.25143242,226.26063092,1609339483.0765254,1609339483.0857353
10393,226.260758309,226.27108342,1609339483.0858104,1609339483.0963228
10394,226.271248142,226.283527439,1609339483.0963922,1609339483.1088867
10395,226.283685864,226.293315605,1609339483.108973,1609339483.1185308
10396,226.293457494,226.303517901,1609339483.118604,1609339483.1285398
10397,226.30365292,226.316805809,1609339483.1286101,1609339483.1427593
10398,226.316966772,226.328049883,1609339483.1428297,1609339483.1532965
10399,226.328214198,226.338020457,1609339483.1533718,1609339483.1629882
10400,226.338152068,226.350572401,1609339483.163057,1609339483.1756635
10401,226.350704161,226.360358457,1609339483.1757343,1609339483.1856122
10402,226.360519716,226.370774827,1609339483.1876833,1609339483.1961157
10403,226.370931772,226.382999401,1609339483.1961844,1609339483.2078648
10404,226.383131661,226.393280179,1609339483.2079248,1609339483.2182064
10405,226.393414031,226.404394161,1609339483.2182667,1609339483.2296703
10406,226.404580975,226.418164938,1609339483.2297153,1609339483.2443683
10407,226.418298253,226.428495457,1609339483.2444136,1609339483.2533891
10408,226.428628198,226.437783753,1609339483.2534325,1609339483.2631085
10409,226.437913679,226.450074512,1609339483.2631674,1609339483.2754402
10410,226.450254161,226.460487031,1609339483.2755125,1609339483.28584
10411,226.460663179,226.470808253,1609339483.2859058,1609339483.2957716
10412,226.470950994,226.482763864,1609339483.2958314,1609339483.307704
10413,226.482904494,226.493537346,1609339483.3077786,1609339483.3189132
10414,226.493692901,226.504454364,1609339483.318979,1609339483.330747
10415,226.504609087,226.516083346,1609339483.330821,1609339483.3411818
10416,226.51621142,226.527904438,1609339483.341243,1609339483.352994
10417,226.528041661,226.537964142,1609339483.3530598,1609339483.3635793
10418,226.538126716,226.549934068,1609339483.3636448,1609339483.37519
10419,226.550098179,226.559302624,1609339483.3752828,1609339483.3847368
10420,226.559431901,226.569637753,1609339483.3848007,1609339483.3955016
10421,226.569767198,226.58455579,1609339483.3955736,1609339483.4099104
10422,226.584720994,226.593522549,1609339483.40998,1609339483.418683
10423,226.593662438,226.604016679,1609339483.4187453,1609339483.4308789
10424,226.604161309,226.616124994,1609339483.430943,1609339483.4428542
10425,226.616257586,226.626374586,1609339483.4429128,1609339483.4518113
10426,226.626529512,226.637178105,1609339483.4518747,1609339483.4622836
10427,226.637323142,226.649150383,1609339483.4623446,1609339483.4742987
10428,226.649279661,226.659362975,1609339483.4743626,1609339483.4846032
10429,226.659510475,226.670761586,1609339483.4846687,1609339483.4959283
10430,226.670914809,226.68331129,1609339483.4960003,1609339483.5083914
10431,226.683440216,226.692656494,1609339483.5084538,1609339483.517776
10432,226.69279529,226.703172846,1609339483.5178382,1609339483.5284624
10433,226.703304901,226.71623579,1609339483.5285215,1609339483.5414567
10434,226.716393716,226.726478086,1609339483.541534,1609339483.5518026
10435,226.726610494,226.737079123,1609339483.5518656,1609339483.5619833
10436,226.737223475,226.750794031,1609339483.5620434,1609339483.576183
10437,226.750961364,226.760381197,1609339483.5762455,1609339483.5856667
10438,226.760542327,226.77035016,1609339483.585731,1609339483.5953987
10439,226.770486975,226.782383309,1609339483.595459,1609339483.6073005
10440,226.782514309,226.792862383,1609339483.607363,1609339483.6185946
10441,226.793026309,226.804017975,1609339483.6186574,1609339483.6293309
10442,226.804180105,226.815504438,1609339483.629392,1609339483.6424925
10443,226.815637531,226.824993068,1609339483.642554,1609339483.6503189
10444,226.825367401,226.836892068,1609339483.650383,1609339483.6624727
10445,226.837061012,226.849379772,1609339483.6625216,1609339483.6747525
10446,226.849559012,226.858692697,1609339483.6748047,1609339483.6835325
10447,226.85882592,226.869170623,1609339483.6835861,1609339483.694173
10448,226.869299383,226.882621068,1609339483.6942182,1609339483.7076898
10449,226.882784494,226.893133549,1609339483.707735,1609339483.7181463
10450,226.893283642,226.903574753,1609339483.7181938,1609339483.7284284
10451,226.903703457,226.916781031,1609339483.7284722,1609339483.7416534
10452,226.916919716,226.92616579,1609339483.7417011,1609339483.7514455
10453,226.92632192,226.93733516,1609339483.7514932,1609339483.762552
10454,226.937501105,226.948651846,1609339483.7625995,1609339483.773528
10455,226.94877642,226.958849605,1609339483.7735808,1609339483.7837825
10456,226.958986994,226.969946957,1609339483.7838302,1609339483.7951684
10457,226.970155883,226.982694512,1609339483.7952135,1609339483.8076534
10458,226.982827457,226.992364123,1609339483.8077133,1609339483.817205
10459,226.992493586,227.002608327,1609339483.8172286,1609339483.8272583
10460,227.002739994,227.016511901,1609339483.8272803,1609339483.8427415
10461,227.016687642,227.025977753,1609339483.8427737,1609339483.851169
10462,227.026289049,227.037455883,1609339483.851207,1609339483.8622925
10463,227.037587845,227.048447716,1609339483.8623426,1609339483.8735685
10464,227.048571327,227.059074012,1609339483.873634,1609339483.884872
10465,227.059240364,227.070172383,1609339483.8849428,1609339483.8952804
10466,227.070308883,227.083117197,1609339483.895347,1609339483.9085526
10467,227.083246179,227.092422882,1609339483.9086206,1609339483.917424
10468,227.092557086,227.103395642,1609339483.9174936,1609339483.9287772
10469,227.103550734,227.11502092,1609339483.9288442,1609339483.941797
10470,227.115147975,227.123856938,1609339483.9418652,1609339483.951749
10471,227.123988438,227.135278642,1609339483.9518187,1609339483.9616425
10472,227.135404179,227.14873116,1609339483.961709,1609339483.9744692
10473,227.148887382,227.159009216,1609339483.9745195,1609339483.984761
10474,227.159138068,227.169847697,1609339483.984815,1609339483.9947095
10475,227.169979864,227.182014901,1609339483.9947548,1609339484.0071716
10476,227.18217229,227.192391494,1609339484.0072234,1609339484.0176883
10477,227.192553049,227.202400882,1609339484.0177503,1609339484.02781
10478,227.202531864,227.214835864,1609339484.0278573,1609339484.0398285
10479,227.214965827,227.225343012,1609339484.039879,1609339484.0530472
10480,227.225515901,227.236702549,1609339484.0530992,1609339484.0621207
10481,227.236865123,227.249475142,1609339484.062168,1609339484.074889
10482,227.249603364,227.258309308,1609339484.0749497,1609339484.0832858
10483,227.258447845,227.268890068,1609339484.0833366,1609339484.0944247
10484,227.269044049,227.281930197,1609339484.094473,1609339484.1072059
10485,227.282098882,227.291951993,1609339484.1072576,1609339484.117196
10486,227.292083864,227.302360234,1609339484.1172473,1609339484.1275978
10487,227.302487808,227.315184142,1609339484.127645,1609339484.1405272
10488,227.315368438,227.325370382,1609339484.1406276,1609339484.1514933
10489,227.325525938,227.335277382,1609339484.1515481,1609339484.160764
10490,227.335404753,227.348651753,1609339484.160809,1609339484.1734896
10491,227.348780234,227.358732419,1609339484.1735404,1609339484.1843343
10492,227.358887771,227.369667327,1609339484.1843882,1609339484.1949203
10493,227.369822364,227.38133266,1609339484.196653,1609339484.2063413
10494,227.381467567,227.390831938,1609339484.2064002,1609339484.2163622
10495,227.390961327,227.402332734,1609339484.2164218,1609339484.2276325
10496,227.402507827,227.41625853,1609339484.2276933,1609339484.2412848
10497,227.416390271,227.425247734,1609339484.2413428,1609339484.253005
10498,227.425380271,227.436018179,1609339484.2530565,1609339484.262808
10499,227.436155993,227.448773327,1609339484.2628665,1609339484.274385
10500,227.448926938,227.458989623,1609339484.2744339,1609339484.2842977
10501,227.459118919,227.46837979,1609339484.2843504,1609339484.2934349
10502,227.468510271,227.481073882,1609339484.2934818,1609339484.3060997
10503,227.481200345,227.491726197,1609339484.3061545,1609339484.3168447
10504,227.491885919,227.50284716,1609339484.3168974,1609339484.3279374
10505,227.502978604,227.514229419,1609339484.327998,1609339484.3392444
10506,227.514359827,227.523818734,1609339484.3393278,1609339484.348954
10507,227.523939067,227.535607623,1609339484.3490224,1609339484.3610566
10508,227.535775123,227.54826216,1609339484.3611264,1609339484.3746169
10509,227.54839403,227.557764123,1609339484.3746905,1609339484.3830304
10510,227.557906716,227.568460827,1609339484.3831027,1609339484.3936985
10511,227.568593438,227.582817641,1609339484.3937528,1609339484.408471
10512,227.582975104,227.590685123,1609339484.4085248,1609339484.4167519
10513,227.590935216,227.601791382,1609339484.4168158,1609339484.426659
10514,227.601924197,227.614330623,1609339484.4267106,1609339484.4395785
10515,227.614485512,227.625128345,1609339484.4396744,1609339484.450501
10516,227.625287919,227.63487203,1609339484.4505544,1609339484.463345
10517,227.635117641,227.648950308,1609339484.4633996,1609339484.474593
10518,227.649077475,227.658149771,1609339484.4746463,1609339484.4837182
10519,227.65830553,227.668753623,1609339484.483771,1609339484.4941933
10520,227.668913086,227.680689771,1609339484.4942589,1609339484.5053267
10521,227.680764197,227.689790308,1609339484.505391,1609339484.5143225
10522,227.689864178,227.700636364,1609339484.5143752,1609339484.5251143
10523,227.700711549,227.71301929,1609339484.525164,1609339484.5375912
10524,227.71309516,227.722178956,1609339484.5376453,1609339484.5466971
10525,227.72225329,227.733208993,1609339484.5467486,1609339484.5604393
10526,227.733282456,227.748699956,1609339484.560493,1609339484.5764678
10527,227.748776512,227.756419401,1609339484.5765224,1609339484.5819275
10528,227.756492197,227.766515752,1609339484.5819821,1609339484.5910058
10529,227.766587993,227.77952003,1609339484.5910573,1609339484.604204
10530,227.779594271,227.789438697,1609339484.6042686,1609339484.6139998
10531,227.789512734,227.800453104,1609339484.6140518,1609339484.6253054
10532,227.800527901,227.813601141,1609339484.6253572,1609339484.6384888
10533,227.813699882,227.823773326,1609339484.6385536,1609339484.6521914
10534,227.823863771,227.835221901,1609339484.6522477,1609339484.6650937
10535,227.835310623,227.846523808,1609339484.6651456,1609339484.671935
10536,227.846623123,227.856790549,1609339484.6719844,1609339484.6814373
10537,227.856903493,227.867306104,1609339484.6814897,1609339484.6919785
10538,227.867401808,227.879737512,1609339484.692032,1609339484.704818
10539,227.879828289,227.892668993,1609339484.7048724,1609339484.717318
10540,227.892754123,227.900571271,1609339484.7173724,1609339484.7251763
10541,227.900654382,227.913997901,1609339484.725234,1609339484.7630324
10542,227.914073419,227.922587604,1609339484.7630875,1609339484.7701209
10543,227.922664586,227.933468067,1609339484.7701707,1609339484.772823
10544,227.933542049,227.945857512,1609339484.7728689,1609339484.78138
10545,227.945937512,227.955026382,1609339484.7814345,1609339484.7825747
10546,227.955098789,227.966762715,1609339484.7826188,1609339484.791211
10547,227.966838141,227.979189345,1609339484.7912579,1609339484.8037326
10548,227.979264715,227.988533808,1609339484.8037882,1609339484.8130243
10549,227.988606345,227.999408826,1609339484.8130772,1609339484.8240073
10550,227.999481493,228.013286308,1609339484.8240585,1609339484.8378768
10551,228.013361752,228.022138456,1609339484.8379288,1609339484.8466043
10552,228.022213623,228.032683141,1609339484.8466644,1609339484.8572145
10553,228.032756863,228.045683549,1609339484.8572686,1609339484.8701384
10554,228.045758215,228.057150197,1609339484.8701935,1609339484.8816469
10555,228.057223771,228.066606067,1609339484.8817003,1609339484.9151423
10556,228.066679345,228.080397956,1609339484.9151974,1609339484.92101
10557,228.0804754,228.088203956,1609339484.921057,1609339484.9254432
10558,228.088278271,228.099389734,1609339484.9254925,1609339484.9285834
10559,228.099464141,228.112605067,1609339484.9286299,1609339484.9371367
10560,228.112677437,228.122208567,1609339484.9371889,1609339484.9466329
10561,228.122282678,228.133078419,1609339484.9466856,1609339484.9576442
10562,228.133151993,228.145483993,1609339484.9576955,1609339484.9699602
10563,228.145557141,228.15667166,1609339484.9700146,1609339485.0073082
10564,228.156745252,228.166181141,1609339485.0073743,1609339485.0075457
10565,228.166255974,228.178806604,1609339485.0075817,1609339485.014704
10566,228.178879956,228.187932104,1609339485.0147672,1609339485.0294878
10567,228.188007826,228.199317048,1609339485.0295682,1609339485.0297976
10568,228.19939253,228.212187623,1609339485.0298398,1609339485.052001
10569,228.21227066,228.221249493,1609339485.0520775,1609339485.057855
10570,228.221325197,228.232335993,1609339485.0579176,1609339485.085731
10571,228.232408845,228.246761511,1609339485.085802,1609339485.0906122
